Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
657536,7/10/2019 0:25,30300000000000.0,Ankunding LLC,shopping_net,26.34,Helen,Campbell,F,182 Sergio Summit Apt. 129,Browning,MO,64630,40.029,-93.1607,602,Cytogeneticist,14-07-1954,6bfa444818ab3f6b86e171ae3c74bbce,1349569537,40.530065,-92.559912,0
821330,8/12/2019 23:05,3520000000000000.0,Graham and Sons,health_fitness,27.2,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,30-11-1975,cf28e076672dfabf1daed2e76db7376b,1355007934,39.168028,-87.048033,0
912790,29-12-2019 14:17,4.36e+18,Emmerich-Rau,personal_care,25.97,Dawn,Stephens,F,91542 Marissa Shores Apt. 053,Oran,IA,50664,42.7012,-92.0762,53,Sports administrator,5/10/1972,cffd94134cea4591bd47a2aebfe0426c,1356790645,41.907589,-92.295472,0
1044321,9/3/2020 9:02,180000000000000.0,"Reilly, Heaney and Cole",gas_transport,38.25,Mary,Juarez,F,35440 Ryan Islands,North Prairie,WI,53153,42.9385,-88.395,2328,Applications developer,6/1/1942,754bc62141dea4a2dfdac85ebdc9c4ac,1362819726,43.55792,-88.522335,0
343274,31-10-2020 20:57,213000000000000.0,Terry Ltd,home,12.83,Christopher,Luna,M,242 Brian Mountain,Laredo,TX,78040,27.5155,-99.4986,248858,Video editor,28-01-1971,46ba0a580b3f585bb66f0e5051408bb7,1383253075,27.231839,-99.548358,0
67212,9/2/2019 19:45,3570000000000000.0,Crooks and Sons,personal_care,23.92,Joanne,Williams,F,3638 Marsh Union,Altonah,UT,84002,40.3207,-110.436,302,"Sales professional, IT",17-01-1990,90a47e06ce496dd766a527875776104e,1328816754,41.26693,-111.202819,0
1127192,14-04-2020 04:49,2350000000000000.0,Corwin-Collins,gas_transport,88.94,Justin,Gay,M,268 Hayes Rue Suite 811,Harborcreek,PA,16421,42.1767,-79.9416,2518,Event organiser,2/2/1946,5b5104755dfdaa66ee00f4406f55c6d3,1365914963,42.144385,-80.380728,0
361815,8/11/2020 21:51,30600000000000.0,Abernathy and Sons,food_dining,3.55,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",1/10/1998,b3b7c7b19816112a2aabef05fe2ac6ae,1383947497,40.954572,-76.047386,0
127205,4/8/2020 11:35,4810000000000.0,"Schaefer, Maggio and Daugherty",gas_transport,114.17,Kimberly,Castro,F,588 Smith Lights Suite 786,Rosewood,OH,43070,40.2158,-83.9579,133,Professor Emeritus,29-01-1954,6a2b1cdb7f323908dc9f94211db58eda,1375616114,39.504167,-84.710171,0
604008,14-09-2019 03:09,4430000000000000.0,Donnelly PLC,misc_net,44.28,Brittany,Guerra,F,79209 Gary Dale,Colton,WA,99113,46.5901,-117.1692,761,Chief Marketing Officer,30-06-1943,3ef96083f72ce13ce623deff863e39df,1347592192,45.612426,-117.679472,0
370858,12/11/2020 12:51,4640000000000.0,"Bins, Balistreri and Beatty",shopping_pos,49.43,Eddie,Mendez,M,1831 Faith View Suite 653,Clarinda,IA,51632,40.7491,-95.038,7297,IT trainer,13-07-1990,e298fac44949ecadc7938ad598984c5c,1384260678,41.261091,-95.83228,0
1259140,8/6/2020 2:36,4.46e+18,"Schumm, Bauch and Ondricka",grocery_pos,103.54,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,19-05-1987,d141b348e4725bad51f97c799b1dd40e,1370658998,39.458627,-119.69947,0
277477,2/10/2020 20:39,377000000000000.0,"Terry, Johns and Bins",misc_pos,110.92,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",3/12/1985,9c222b9cb73cc9d85c71f728f748146b,1380746383,30.733187,-94.672264,0
484272,15-12-2020 18:52,4.18e+18,"Willms, Kris and Bergnaum",shopping_pos,88.52,Jessica,Potter,F,7600 Stephen Course Suite 031,Red River,NM,87558,36.6659,-105.4694,606,"Surveyor, land/geomatics",6/9/1988,214ba25b4737f9fe92cf4e539ab013b8,1387133577,37.637833,-106.315146,0
382915,17-11-2020 13:27,4.31e+18,Schoen-Quigley,kids_pets,16.66,Phillip,Delacruz,M,26678 Lisa Locks Apt. 904,Iliff,CO,80736,40.7692,-103.0968,648,Community arts worker,21-09-1969,e926cff9839731290886619f36f3916a,1384694857,40.968157,-103.685802,0
824414,9/12/2019 12:44,38300000000000.0,Abbott-Steuber,personal_care,3.94,Candice,Brown,F,9412 Harris Mews,O Brien,TX,79539,33.3749,-99.8473,178,Warden/ranger,14-06-1983,2898c5713e2a0c0073d97133bd28e54f,1355057064,32.42102,-100.65717,0
267388,28-09-2020 08:51,3580000000000000.0,Bailey-Morar,grocery_pos,133.58,Terrance,Mckinney,M,42965 Christopher Fords Suite 659,Norman,AR,71960,34.4596,-93.6743,1383,Magazine features editor,8/8/1966,e119d64cd17a40f6fee914ce6dc5140b,1380358276,33.559757,-93.551819,0
176853,2/4/2019 9:27,3530000000000000.0,"Reilly, Heaney and Cole",gas_transport,65.57,Teresa,Stein,F,2838 White Fields Apt. 473,Brunson,SC,29911,32.9413,-81.1807,1725,Social researcher,5/12/1974,a84106e7a6a869c9693ff7d0785cd4c7,1333358832,32.005683,-80.559541,0
1289552,18-06-2020 14:32,4450000000000000.0,"Weimann, Kuhic and Beahan",shopping_pos,5.34,Donna,Davis,F,6760 Donovan Lakes,Clayton,OK,74536,34.5906,-95.38,1760,Occupational psychologist,20-01-1972,f8bd9c8e4bc571c8401abd170bcc7347,1371565968,34.186965,-95.650224,0
264685,27-09-2020 10:55,568000000000.0,Kuphal-Bartoletti,misc_net,6.63,Dawn,Tucker,F,789 Herring Manors,Houston,TX,77007,29.7736,-95.4034,2906700,"Copywriter, advertising",16-12-1984,7565f35b0fac7be92b693d64bd1f0f2b,1380279324,30.534017,-94.445261,0
842966,14-12-2019 08:10,372000000000000.0,"Olson, Becker and Koch",gas_transport,56.41,Brent,Terrell,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,21-01-1966,9f9904913f992a73afeade00d529a19e,1355472609,42.266088,-74.567817,0
110943,29-07-2020 17:01,4680000000000000.0,Crona and Sons,kids_pets,48.74,Charles,Carrillo,M,17547 Stephen Turnpike Apt. 846,Hawthorne,CA,90250,33.9143,-118.3493,93193,"Editor, magazine features",19-04-1995,298d399dad1eb9380c7763876cf400ed,1375117260,34.318929,-118.983973,0
380271,23-06-2019 23:09,5540000000000000.0,"Zemlak, Tillman and Cremin",personal_care,34.51,Kenneth,Foster,M,329 Michael Extension,Lawrence,MA,1843,42.6911,-71.1605,76383,Geoscientist,4/4/1985,8179000c8930f7e55d7294a0af789961,1340492941,43.540739,-70.598748,0
1285339,16-06-2020 16:47,4810000000000.0,Renner Ltd,home,8.38,Eric,Patel,M,69459 Rachel Prairie Apt. 850,Ironton,OH,45638,38.5294,-82.6654,21635,Geochemist,10/7/2001,a44936737ad03bb77ea90547cfd15a4b,1371401254,38.626728,-83.138423,0
141005,9/8/2020 20:10,4150000000000000.0,Barton LLC,kids_pets,14.83,Edward,Tapia,M,354 Gutierrez Gateway,Comfrey,MN,56019,44.1111,-94.9134,914,Health and safety adviser,26-07-1944,15ac47a2ef68c70a57a5760d9f88a9b2,1376079001,44.361626,-95.118787,0
47182,28-01-2019 18:28,374000000000000.0,Reilly LLC,home,16.34,Daniel,Martinez,M,8510 Acevedo Burgs,Kent,OR,97033,45.0838,-120.6649,60,Museum education officer,3/4/1942,24977d71850708f5303be10333040c1e,1327775304,44.752776,-121.084721,0
159953,16-08-2020 16:35,30000000000000.0,Jast and Sons,food_dining,57.71,John,Peters,M,555 Michael Burgs,Mayersville,MS,39113,32.9013,-91.0286,595,Technical brewer,3/9/1979,36a573f9f2409bc8feada4a15fa8cb39,1376670901,33.102578,-91.819977,0
894888,25-12-2019 13:20,30000000000000.0,Dibbert and Sons,entertainment,12.38,Connor,Grant,M,0654 Kevin Turnpike Apt. 084,Northport,NY,11768,40.9051,-73.3309,21902,Tour manager,16-05-1976,05273ac3f30c8cd85e12d7a1daa15570,1356441644,40.934749,-73.168854,0
506425,21-12-2020 05:29,4680000000000000.0,Bernhard Inc,gas_transport,68.84,Charles,Carrillo,M,17547 Stephen Turnpike Apt. 846,Hawthorne,CA,90250,33.9143,-118.3493,93193,"Editor, magazine features",19-04-1995,e2cc09a1495b07838bafdc9ef1f68b31,1387603794,33.263005,-118.368792,0
921646,30-12-2019 22:57,4240000000000.0,Hermann and Sons,shopping_pos,2.74,James,Leon,M,826 Benjamin Stravenue,Alexandria,VA,22311,38.832,-77.12,321490,"Scientist, biomedical",4/10/1991,cd5d24b771b89405b1894d0b48fd6c92,1356908254,38.894931,-76.636416,0
304739,27-05-2019 20:45,213000000000000.0,"Welch, Rath and Koepp",entertainment,71.67,Shawn,King,M,31493 Garcia Summit,Athena,OR,97813,45.8289,-118.4971,1302,Dealer,18-10-1976,1a36bee7dd9bbe9974472e88501aa9ee,1338151556,45.961805,-119.429372,0
353365,4/11/2020 15:42,375000000000000.0,"Langosh, Wintheiser and Hyatt",food_dining,9.48,David,Lewis,M,1499 Michael Rue,Arlington,VA,22213,38.8954,-77.1633,207410,Mudlogger,3/7/1984,7e7271a50506ce3d8d6aede9caa788a7,1383579731,39.571451,-76.861308,0
631020,25-09-2019 13:35,3540000000000000.0,"Monahan, Bogisich and Ledner",misc_pos,2.26,Christian,Johns,M,892 Solis Neck,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,27-01-1987,0d769bd4454ff5dcdccf15b519ae6f12,1348580102,43.805679,-94.023173,0
185650,25-08-2020 05:03,374000000000000.0,"Cormier, Stracke and Thiel",entertainment,22.45,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",20-07-1970,37e08804f090d8d3129dfd73b116d549,1377406989,39.339087,-76.060086,0
429893,12/7/2019 0:14,630000000000.0,Torp-Labadie,gas_transport,69.29,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,29-08-1981,e074340810e7afb9ef7e1b36292a1c29,1342052082,39.23893,-79.5058,0
453410,20-07-2019 14:33,30300000000000.0,Wilkinson Ltd,entertainment,24.4,Erik,Patterson,M,162 Jessica Row Apt. 072,Hatch,UT,84735,37.7175,-112.4777,258,Geoscientist,24-11-1961,a10ff3530766f27344e11cbcb618c915,1342794817,37.581466,-111.923729,0
883258,22-12-2019 19:40,4680000000000000.0,Rippin-VonRueden,health_fitness,22.53,Tammy,Davis,F,77663 Colleen Freeway,Moundsville,WV,26041,39.9148,-80.731,16183,Physiotherapist,12/8/1977,8eff1c8bd70497762fc5f817f62fdd11,1356205250,39.26645,-81.245498,0
385160,18-11-2020 12:56,2720000000000000.0,"Mueller, Gerhold and Mueller",health_fitness,153.14,Melissa,Aguilar,F,21326 Taylor Squares Suite 708,Clarksville,TN,37040,36.522,-87.349,151785,Pathologist,28-03-1974,afcec2ec83909471e58487c6e7262a87,1384779416,35.825697,-86.67921,0
1234113,30-05-2020 10:46,3530000000000000.0,Gislason Group,misc_pos,36.52,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,15-01-1978,c7a1d60b194d38a73f0ab7bf5668f8eb,1369910768,45.47785,-109.793957,0
1165469,1/5/2020 13:55,30200000000000.0,Auer-West,shopping_net,6.3,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,23-03-1977,9101bdafdcc8011256fc0ae11cf4f58a,1367416553,34.223493,-95.984765,0
248546,20-09-2020 08:01,378000000000000.0,"Kohler, Lindgren and Koelpin",grocery_net,58.37,Nathan,Martinez,M,586 Thomas Cliffs,Oconto Falls,WI,54154,44.8755,-88.1555,5548,Mining engineer,11/9/1975,688fa88a2baff9feecdc04f9b3557815,1379664083,45.657005,-87.788291,0
509181,9/8/2019 4:47,4.13e+18,Eichmann-Russel,misc_pos,253.72,Monique,Martin,F,68276 Matthew Springs,Ratcliff,TX,75858,31.3833,-95.0619,43,"Engineer, production",4/10/1949,93a425d09805634b24077dfa819f0127,1344487636,32.334723,-94.86212,0
159713,16-08-2020 14:56,348000000000000.0,Johnston-Casper,travel,7.6,Robert,James,M,18316 Cannon Place,Newport,ME,4953,44.8393,-69.2675,3228,Lexicographer,28-12-1995,f3f5316e15cc49c8d26414346d52a98b,1376665008,44.422417,-69.804133,0
196436,11/4/2019 13:52,4940000000000000.0,Langworth LLC,personal_care,29.95,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,7/11/1990,f4f25f0daacc27c02faa392d3ac52ae5,1334152326,25.589585,-99.573694,0
1130257,15-04-2020 09:00,3570000000000000.0,McDermott-Rice,misc_pos,68.54,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,25-04-1971,2d810f6822148394b71d4f5bc130bc44,1366016407,33.820428,-119.167993,0
619621,20-09-2019 22:43,6510000000000000.0,Wilkinson PLC,kids_pets,117.29,Alice,Kemp,F,057 Martinez Radial,Texarkana,AR,71854,33.431,-93.8765,36438,Surgeon,15-04-1985,0c5d2aada9f8528a73a5eed14a121581,1348181019,32.876553,-94.033842,0
520101,23-12-2020 19:25,3580000000000000.0,Padberg-Sauer,home,205.37,Crystal,Gamble,F,899 Michele View Suite 960,Philadelphia,PA,19149,40.0369,-75.0664,1526206,Structural engineer,1/1/1985,803190cfa37738cad01fd4b8d459c6a9,1387826750,39.495743,-74.302054,0
295814,11/10/2020 1:37,374000000000000.0,Luettgen PLC,gas_transport,79.66,Linda,Hurst,F,31701 Tucker Square Suite 893,Wilton,ND,58579,47.1709,-100.7944,1190,"Designer, ceramics/pottery",30-06-1948,6c5fbae97af0d4a9633fb93de8836995,1381455468,48.074037,-101.509865,0
688746,20-10-2019 20:54,6010000000000000.0,"Nienow, Barrows and Romaguera",personal_care,133.24,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,2/11/1971,7771c434d5a8dde807a079da13312f42,1350766486,31.884365,-87.653267,0
648209,3/10/2019 5:44,4080000000000.0,Bernhard Inc,gas_transport,31.79,Eric,Preston,M,7020 Doyle Stream Apt. 951,Mesa,ID,83643,44.6255,-116.4493,129,Cartographer,15-12-1965,5856eb5518d2d9b70a64de3f32b3a025,1349243077,44.056043,-115.76019,0
180024,23-08-2020 18:19,4970000000000000.0,Kessler Inc,travel,6.27,Jacqueline,Prince,F,27823 Andrew Underpass Suite 948,Metairie,LA,70003,29.9975,-90.2146,137067,Advertising account planner,4/12/1951,b4f70840426bfdd66e460842e0cc1d35,1377281949,30.971789,-90.582865,0
471346,13-12-2020 16:25,4.91e+18,"Mosciski, Ziemann and Farrell",shopping_net,4.81,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,13-02-1987,30ee33814e7245d12045666d5732e0c0,1386951934,24.7283,-81.024937,0
156631,24-03-2019 18:27,2250000000000000.0,"Kihn, Brakus and Goyette",personal_care,7.56,Jacob,Weber,M,29156 Mark Park Apt. 108,Utica,KS,67584,38.6411,-100.138,269,Product/process development scientist,11/11/1962,a27bd756a3c50253dca1aee4c597bc7a,1332613670,38.786908,-99.291955,0
8098,23-06-2020 14:36,4960000000000.0,Corwin-Romaguera,travel,7.2,Alan,Parsons,M,0547 Russell Ford Suite 574,Kirk,CO,80824,39.6171,-102.4776,207,Network engineer,4/12/1955,601e3cbb251d89eff08226b9ea28040f,1371998213,38.77052,-103.038267,0
872579,20-12-2019 22:17,2250000000000000.0,Mohr Inc,shopping_pos,37.91,Barbara,Nelson,F,7337 Browning Falls Suite 027,Valdosta,GA,31605,30.946,-83.2474,94325,Educational psychologist,8/9/1987,def447b409360650185f5508f38bc97a,1356041821,30.475632,-82.717406,0
482412,15-12-2020 12:45,3560000000000000.0,Kovacek Ltd,travel,456.52,Matthew,Huerta,M,622 Williams Trafficway,Ringwood,IL,60072,42.4048,-88.3054,928,Outdoor activities/education manager,13-05-1985,66ce141a2c4313b0f2b6a231a025e7fc,1387111523,43.046825,-88.507502,0
194001,28-08-2020 15:28,346000000000000.0,Lemke-Gutmann,shopping_net,5.49,Carol,Dillon,F,27479 Reeves Dale,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,19-03-1985,54077b56e2319e744a962629ad85ddf2,1377703705,39.285999,-75.924554,0
144630,10/8/2020 19:10,30200000000000.0,Hackett Group,travel,2.9,Raymond,Lloyd,M,5930 Rebecca Bridge Apt. 444,Paint Rock,AL,35764,34.7031,-86.3068,653,Paediatric nurse,19-06-1966,323e24a82d13420ea1554ef3866aad50,1376161853,33.709646,-86.008502,0
198556,30-08-2020 12:04,4420000000000000.0,Torphy-Kertzmann,health_fitness,46.08,Christopher,Ortega,M,5045 Emily Wall,Princeton,IA,52768,41.6858,-90.3706,1426,Agricultural consultant,6/3/1957,a2726aba8c62fbe2b5c300b567700d37,1377864246,41.183893,-89.918508,0
365071,9/11/2020 21:35,3570000000000000.0,"Moore, Dibbert and Koepp",misc_net,112.72,Joanne,Williams,F,3638 Marsh Union,Altonah,UT,84002,40.3207,-110.436,302,"Sales professional, IT",17-01-1990,14f9b283ef54ebe2585b9fa628a7de8a,1384032957,41.281557,-109.698876,0
40261,5/7/2020 13:44,375000000000000.0,Kulas Group,health_fitness,22.56,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",14-12-1976,4fc57d22ffd7184952c7554c2b511da8,1373031878,48.05215,-96.133018,0
249026,20-09-2020 12:54,630000000000.0,Jerde-Hermann,travel,781.48,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,21-06-1978,720b3ea7edbad216ce972efd92e8b6b9,1379681651,48.225414,-117.542508,0
207766,15-04-2019 22:04,3600000000000000.0,Kerluke-Abshire,shopping_net,7.03,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",21-10-1970,9dad4840ad946cb1425295d999aa47d4,1334527473,41.212645,-74.459751,0
36072,3/7/2020 22:41,3580000000000000.0,Morissette-Schaefer,personal_care,7.17,Beth,Lambert,F,6447 Johnson Estates Apt. 986,Roosevelt,OK,73564,34.847,-98.9836,551,Amenity horticulturist,27-09-1970,9f6b52d304d11bde0505a775820fb2bb,1372891263,35.047475,-98.309459,0
115656,31-07-2020 21:55,213000000000000.0,Leannon-Nikolaus,travel,511.32,Craig,Franco,M,9242 Vanessa Ramp Apt. 525,Smithfield,IL,61477,40.4855,-90.2856,631,Futures trader,14-02-1973,aa5abc4dfc7be95f5dbb8169706596af,1375307757,40.134546,-91.047544,0
947006,13-01-2020 17:03,30400000000000.0,Effertz LLC,entertainment,45.4,Samuel,Sandoval,M,0005 Morrison Land,Mounds,OK,74047,35.8896,-96.0887,7163,Fitness centre manager,5/2/1982,a6fbbd96740f97e04b28ea25c9f2612a,1358096613,35.059061,-96.967876,0
187158,25-08-2020 15:37,3590000000000000.0,Nader-Maggio,personal_care,9.97,Paula,Estrada,F,350 Stacy Glens,Spencer,SD,57374,43.7557,-97.5936,343,"Development worker, international aid",5/3/1972,2a23cf3bf3b8476b0877bb5fcd98cc06,1377445037,44.568528,-96.708334,0
202342,31-08-2020 12:47,4450000000000000.0,"Wintheiser, Dietrich and Schimmel",misc_pos,9.02,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,4/3/1978,c450f373505e81ed8307ae3f732d0e46,1377953262,32.719591,-96.753939,0
244293,18-09-2020 04:06,3510000000000000.0,Miller-Harris,misc_net,212.69,Christine,Burns,F,343 Hannah Parkway,Comfort,WV,25049,38.1372,-81.5962,630,Fine artist,30-07-1959,dcb776e070a434c98b467989394f8129,1379477208,37.266179,-80.715344,0
1290299,18-06-2020 21:51,4980000000000000.0,"McDermott, Osinski and Morar",home,67.44,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,68881,41.4193,-99.3844,73,Product designer,10/2/1935,664cb5796b9e9b37f3b96af4525f9511,1371592311,40.752292,-99.645267,0
820246,8/12/2019 19:51,3570000000000000.0,Baumbach Ltd,personal_care,40.8,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,25-04-1971,d1f58c01071a10b06a9922fd58abdca8,1354996280,34.683376,-119.3399,0
4860,22-06-2020 18:01,3530000000000000.0,Graham and Sons,health_fitness,15.31,Derek,Bentley,M,782 Lee Crossing Apt. 209,Weeping Water,NE,68463,40.8731,-96.1528,1517,Dealer,8/11/1951,489af4b2d8da1d5adc7df289e2b8d770,1371924075,41.19638,-96.309117,0
817084,8/12/2019 9:04,4840000000000000.0,Spinka-Welch,grocery_net,44.97,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,12/4/1979,9a3e29f6c76d831eb45df44a4359eb10,1354957470,46.152878,-86.546766,0
443276,7/12/2020 8:25,4950000000000000.0,Dickinson Ltd,misc_pos,140.1,Patricia,Rodriguez,F,386 Randolph Throughway,Warren,OH,44483,41.2639,-80.8164,75903,Magazine features editor,5/4/1957,b99ca8f19b3dce947766d57498139e1d,1386404714,41.525866,-81.230701,0
651368,4/10/2019 21:57,676000000000.0,Terry Ltd,home,1.96,Vicki,Mendoza,F,3645 Atkins Island Apt. 238,Esbon,KS,66941,39.7562,-98.4462,242,Tourism officer,18-07-1987,5f8a0866c829afc7f911f5173c7a4b3b,1349387843,40.627606,-97.506437,0
497540,19-12-2020 11:24,2230000000000000.0,O'Keefe-Hudson,grocery_pos,161.11,Jamie,Robinson,F,67089 Caitlin Meadow Apt. 905,Sturgis,MS,39769,33.357,-89.0473,1923,Medical physicist,16-01-1960,7a82b1b49405fab8baabbf50b74ec034,1387452255,33.540906,-88.189775,0
486593,16-12-2020 07:06,213000000000000.0,Bins-Rice,gas_transport,83.6,Jeremy,Perry,M,797 Jennifer Loop Suite 634,Minnesota Lake,MN,56068,43.8295,-93.8282,1087,Music tutor,14-07-1963,df1ec8e4a8eb72ddcd88f0a5b74574f6,1387177612,44.419286,-92.997205,0
42546,6/7/2020 3:50,4780000000000000.0,"Turner, Ruecker and Parisian",misc_pos,38.54,Peter,Caldwell,M,08966 Beltran Route Suite 905,Oaks,PA,19456,40.1334,-75.4536,737,Oceanographer,24-04-1987,f70d8d25c035df50b87443767137dd8d,1373082634,40.478095,-75.50744,0
361549,17-06-2019 05:35,3590000000000000.0,Lockman Ltd,grocery_pos,31.43,Brian,Williams,M,32941 Krystal Mill Apt. 552,Titusville,FL,32780,28.5697,-80.8191,54767,Set designer,25-07-1987,e358cd897b6d703215f631d1befbc6c1,1339911343,29.411275,-81.679167,0
990550,8/2/2020 20:02,4.24e+18,Schuppe-Schuppe,food_dining,64.4,Christopher,Odom,M,81446 Nicole Highway Apt. 874,Richland,NJ,8350,39.485,-74.8776,825,Licensed conveyancer,6/7/1991,ea7ba1c9aa288858162c773006c9d759,1360353779,38.877492,-74.536277,0
256515,22-09-2020 22:34,4450000000000000.0,"Dare, Fritsch and Zboncak",health_fitness,34.61,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,4/3/1978,1f0418841ca244e69d3ec08033da67ab,1379889248,32.246193,-97.222452,0
334396,27-10-2020 08:28,345000000000000.0,Maggio-Fahey,misc_pos,266.18,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,30-01-1986,ce47e0bc6a7969a56491cbc2bcdaa9f1,1382862523,28.127449,-81.51137,0
405817,28-11-2020 11:14,180000000000000.0,Johns-Hoeger,entertainment,83.16,Jared,Camacho,M,4257 Perez Mall,Canton,OH,44702,40.8027,-81.3739,192805,Building control surveyor,30-06-1963,e40e987ef47ab544db1c4eced0ee832a,1385637295,41.800316,-80.51795,0
363788,17-06-2019 19:20,2350000000000000.0,"Bahringer, Bergnaum and Quitzon",home,20.42,Justin,Gay,M,268 Hayes Rue Suite 811,Harborcreek,PA,16421,42.1767,-79.9416,2518,Event organiser,2/2/1946,8fc6cf6de4a16c6275329bc56a1216c6,1339960813,42.305786,-79.498408,0
