Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long
44382,6/7/2020 15:26,376000000000000.0,Mosciski Group,travel,5.0,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,11/2/1982,e471c149ea603f3079ef9d4fbaeb1d01,1373124374,40.626554,-100.926857
76994,18-07-2020 10:02,6560000000000000.0,Fisher Inc,shopping_net,7.45,Douglas,Willis,M,619 Jeremy Garden Apt. 681,Benton,WI,53803,42.5545,-90.3508,1306,Public relations officer,10/9/1958,8816aba46356c8d6fdd9865e69237f1a,1374141747,41.627495,-89.968327
53491,1/2/2019 17:16,3600000000000000.0,Gerhold LLC,home,32.15,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",14-05-1993,352a49f71694b913717e21a961f7ddab,1328116575,34.809471,-79.400299
942481,11/1/2020 19:49,3580000000000000.0,Kihn Inc,shopping_pos,1.37,Dawn,Gray,F,9486 Joel Common Suite 554,Topeka,KS,66618,39.1329,-95.7023,163415,Secondary school teacher,30-12-2004,cc03e6df21732ed02f80f5e8df855b91,1357933742,39.817237,-95.044759
288437,21-05-2019 21:24,3600000000000000.0,"Wiza, Schaden and Stark",misc_pos,8.5,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,25-03-1988,f119e2f37ca1ad8812aad00a402fa872,1337635441,40.758178,-92.44254
365040,9/11/2020 21:26,630000000000.0,Breitenberg-Hermiston,kids_pets,31.36,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,29-08-1981,6c1a34b5b273a3e02dc968c789ee3459,1384032361,39.742368,-80.055193
491230,2/8/2019 23:21,6010000000000000.0,Mosciski Group,travel,4.15,Emily,Hall,F,8851 Reese Neck,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",9/8/1972,c9ba42fa4cc9701e3d4f4f2b1209f1ae,1343949704,37.887945,-79.711958
556528,25-08-2019 16:16,4.79e+18,Goyette Inc,shopping_net,5.1,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,1/10/1978,f3ea639a21dd2827e616c952f2da28e8,1345911401,38.195956,-95.331415
176045,1/4/2019 21:32,4100000000000000.0,"Hettinger, McCullough and Fay",home,25.64,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",7/7/1975,192463d77b6ecafd698c5e0ec650e88c,1333315942,38.864716,-78.567601
347675,2/11/2020 13:18,373000000000000.0,"Labadie, Treutel and Bode",shopping_net,18.42,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,18-06-1985,66d7e02cca51c1498ee2b6ee6c75374c,1383398295,41.91528,-84.251396
577652,1/9/2019 21:56,4360000000000000.0,Schamberger-O'Keefe,grocery_pos,75.66,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,12/3/1997,8d38322d732ca4b9350fd1626089ddd6,1346536592,39.119203,-119.692916
9630,23-06-2020 22:04,3510000000000000.0,"Hermiston, Pacocha and Smith",health_fitness,49.26,Amber,Perez,F,954 Reyes Ways,Fulton,SD,57340,43.7588,-97.8712,355,Financial adviser,26-06-1955,a6a2ded854699c30c17a1877e17014ae,1372025090,43.910662,-97.836919
449225,8/12/2020 5:44,4820000000000000.0,Block-Parisian,misc_net,5.5,Christina,Nelson,F,1233 Sutton Road Suite 701,Bynum,TX,76631,31.9907,-96.9837,522,Commercial/residential surveyor,21-03-1946,f8cabfcf661a6d0c3b7da55c157aa1dc,1386481486,32.676419,-97.783688
1226298,26-05-2020 20:54,3530000000000000.0,"Reichert, Rowe and Mraz",shopping_net,5.01,Teresa,Stein,F,2838 White Fields Apt. 473,Brunson,SC,29911,32.9413,-81.1807,1725,Social researcher,5/12/1974,6fbd341681fdd83a56c9f748bc925d05,1369601649,32.581125,-80.405607
514985,22-12-2020 14:43,36500000000000.0,"Champlin, Rolfson and Connelly",travel,2.78,Michael,Gross,M,230 Ryan Tunnel Apt. 025,Fulton,OH,43321,40.4971,-82.8342,267,Facilities manager,29-01-2005,a8d8e68058635f2a24b0d28769cfd79f,1387723424,40.102405,-81.975278
73421,16-07-2020 19:08,676000000000.0,Hammes-Beatty,kids_pets,33.92,Katelyn,Wise,F,674 Maureen Summit Apt. 276,Scotts Mills,OR,97375,44.9897,-122.6187,1252,"Engineer, petroleum",6/2/1937,ab5dddeb6015b4273657835c56491f8c,1374001705,44.005632,-122.801795
57878,11/7/2020 16:04,3580000000000000.0,Homenick LLC,personal_care,41.09,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,24-10-1981,cec8aa6a1de9534c92859fc1729f593b,1373558688,32.983279,-111.823338
37988,4/7/2020 18:54,213000000000000.0,Treutel-King,travel,489.75,Mark,Tyler,M,82201 Bradley Radial Suite 703,Avera,GA,30803,33.141,-82.515,741,Claims inspector/assessor,28-04-1986,bcccef0892aea151e34de58845f86a9d,1372964070,34.128434,-82.210032
622929,22-09-2019 04:46,4450000000000000.0,Friesen-Stamm,gas_transport,51.65,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,4/3/1978,e7669005bf028c4227c765eb34a25832,1348289200,32.391951,-97.65805
257989,23-09-2020 20:53,30100000000000.0,Larson-Moen,entertainment,5.44,Jared,Velazquez,M,01479 Murray Circle,Matawan,NJ,7747,40.4109,-74.238,30770,Drilling engineer,29-04-1993,96efe97473c749d9bce689a433781af4,1379969594,40.454146,-74.523884
355795,15-06-2019 18:13,341000000000000.0,Reichel Inc,entertainment,12.89,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",18-05-1980,8968fdf107740d70eeb6fc454d66ca40,1339784000,42.353395,-83.00191
1127290,14-04-2020 05:50,4560000000000000.0,"Haley, Jewess and Bechtelar",shopping_pos,120.07,Chris,Daniel,M,025 White Fork Apt. 633,Rock Glen,PA,18246,40.954,-76.1747,143,Health and safety adviser,19-02-1982,fada51f7d447148678408e354311eb18,1365918659,40.325402,-76.672352
649194,3/10/2019 18:35,4990000000000.0,Jakubowski Inc,home,39.03,Martin,Ford,M,56812 Francis Courts,Corriganville,MD,21524,39.6967,-78.8031,626,Energy engineer,13-12-1960,bf3d1c2628ca3f7828fcb60ada3e22f0,1349289300,40.311459,-79.496763
288840,7/10/2020 2:37,4680000000000000.0,Auer-Mosciski,grocery_pos,143.17,Gregory,Webster,M,66035 Benjamin Villages,Syracuse,MO,65354,38.6547,-92.8929,628,"Radiographer, diagnostic",18-12-1961,d969bd15cbec0d001614c51ebf601e82,1381113456,38.664478,-93.339888
110669,29-07-2020 13:44,2720000000000000.0,Beier LLC,entertainment,82.49,Joseph,Murray,M,42933 Ryan Underpass,Manderson,SD,57756,43.3526,-102.5411,1126,Volunteer coordinator,18-08-1980,0b835aac0e2c3cca2b001434cbdc124f,1375105488,43.944924,-103.132302
107790,3/3/2019 9:18,4.46e+18,Schmeler Inc,misc_pos,32.8,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,19-05-1987,bbb99879f3ee4a1eebced0ca15cf2d09,1330766297,38.087254,-120.812656
333335,26-10-2020 23:00,5540000000000000.0,Volkman-Predovic,shopping_net,4.28,Kenneth,Foster,M,329 Michael Extension,Lawrence,MA,1843,42.6911,-71.1605,76383,Geoscientist,4/4/1985,25b3cccf9230bab0c1501d8428863872,1382828424,42.067687,-72.02912
1019865,25-02-2020 06:46,3560000000000000.0,"Stanton, Jakubowski and Baumbach",shopping_net,97.54,Allen,Bell,M,70147 Amanda Fields,Saint Bonaventure,NY,14778,42.2701,-78.6847,1453,Toxicologist,15-02-1974,8ab1541f258b868da3f43c02e2c12101,1361774780,41.888456,-79.194359
42336,6/7/2020 2:11,4420000000000000.0,Haley Group,misc_pos,1.42,Denise,Barnett,F,23220 Eaton Harbors,Kirby,OH,43330,40.813,-83.4196,118,Private music teacher,12/11/1957,cfe8c1881b543102e968194506e70320,1373076690,39.98221,-83.705708
593950,9/9/2019 0:18,341000000000000.0,Hudson-Grady,shopping_pos,1.22,Mario,Johns,M,62130 Miller Square Suite 785,Brinson,GA,39825,30.9788,-84.7373,1461,"Engineer, broadcasting (operations)",8/9/1935,3d6c5d7c35c8455deced9232ccbdda20,1347149901,31.823532,-84.470159
314213,18-10-2020 22:52,6550000000000000.0,Botsford and Sons,home,68.11,Harry,Mckee,M,95351 Sullivan Viaduct Apt. 239,Port Charlotte,FL,33981,26.9379,-82.2388,79008,Quantity surveyor,31-08-1984,acc1ce02e9b3364702f31c589f4b6207,1382136758,26.600192,-82.569063
257224,23-09-2020 09:52,4670000000000000.0,"Bernier, Volkman and Hoeger",misc_net,121.12,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,25-07-1955,aa3b7390c3ddc196e8288c4a7a12859f,1379929925,39.994548,-86.285905
509182,21-12-2020 16:23,3560000000000000.0,Lynch-Wisozk,home,82.74,Janet,Turner,F,0925 Lang Extensions,Shields,ND,58569,46.1838,-101.2589,77,Film/video editor,17-12-1989,efb27022cab668d93fe52f3bd84688ed,1387643005,45.388239,-100.500381
553852,31-12-2020 13:14,676000000000.0,Hilpert-Conroy,kids_pets,12.06,Brandy,Quinn,F,9734 Beard Fields Suite 885,Altair,TX,77412,29.6047,-96.5249,106,"Editor, film/video",24-07-1983,aa9ba0ce60774135c135aaf5d6fa19c8,1388495675,30.572827,-96.918194
1183766,9/5/2020 21:21,373000000000000.0,"Hagenes, Kohler and Hoppe",food_dining,43.08,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,18-06-1985,315a6a28a6c0ac2ea47b73d12901d046,1368134468,42.323788,-83.830514
203633,31-08-2020 19:08,502000000000.0,Pollich LLC,home,114.87,Jessica,Dominguez,F,06393 Nancy Parkways Suite 855,Gadsden,AL,35903,33.9845,-85.9077,67082,Ceramics designer,8/1/1970,1ab3726af8685bd504478d46896ee6af,1377976137,34.849366,-85.971035
521312,24-12-2020 05:11,38300000000000.0,Koepp-Witting,grocery_pos,132.32,Candice,Brown,F,9412 Harris Mews,O Brien,TX,79539,33.3749,-99.8473,178,Warden/ranger,14-06-1983,99825bf0ce3fe7f66280aa8299af8d70,1387861914,32.943993,-100.589778
749842,17-11-2019 03:58,4780000000000.0,Huels-Nolan,gas_transport,75.51,Jessica,Garcia,F,13108 Jennifer Passage,Mc Cracken,KS,67556,38.5957,-99.554,320,Film/video editor,22-04-1961,af005421986acee3fb2e4f6707f90232,1353124734,39.039521,-98.78821
5618,22-06-2020 21:36,6500000000000000.0,Price Inc,shopping_net,1.57,Carrie,Lewis,F,28925 Powell Mountains Apt. 762,Pecos,TX,79772,31.4467,-103.5791,12747,"Merchandiser, retail",5/5/1987,24b5409c84e79cbe9e1fe9254a581d67,1371936991,30.560496,-104.348442
24446,29-06-2020 15:38,30300000000000.0,Wilkinson LLC,personal_care,14.92,Jacob,Dawson,M,663 Anna Plaza,Marienville,PA,16239,41.4622,-79.1306,4172,"Copywriter, advertising",20-03-1962,7f34d4eae158e1202ea3c7aee43cc83b,1372520329,40.866901,-78.797142
320184,2/6/2019 18:43,571000000000.0,Crona and Sons,kids_pets,70.87,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",12/7/1995,d17f9e0230e55062d6836a9f886a83e2,1338662591,44.725063,-86.165265
644793,1/10/2019 3:50,213000000000000.0,"Johnson, Runolfsdottir and Mayer",misc_net,2.37,Christopher,Luna,M,242 Brian Mountain,Laredo,TX,78040,27.5155,-99.4986,248858,Video editor,28-01-1971,40fb996fcf0835a6418e6e96759f8888,1349063453,27.377675,-100.415692
591960,8/9/2019 11:40,4.79e+18,Zemlak Group,misc_net,11.47,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,1/10/1978,6564b1ef55c457658b200ed12714e93a,1347104400,39.351326,-95.480092
217709,6/9/2020 19:43,5000000000000000.0,Will Ltd,food_dining,131.22,Kendra,King,F,154 Hernandez Keys,Smith River,CA,95567,41.9404,-124.1587,1930,Web designer,13-06-1983,647220eb96a14e833b8a145640d3295a,1378496600,42.706623,-124.16016
64380,7/2/2019 19:48,30300000000000.0,Deckow-Dare,food_dining,26.49,Helen,Campbell,F,182 Sergio Summit Apt. 129,Browning,MO,64630,40.029,-93.1607,602,Cytogeneticist,14-07-1954,e0a88b3cea8df3bcef40448649beae0d,1328644093,40.013102,-92.162387
722411,4/11/2019 12:12,180000000000000.0,Kovacek Ltd,travel,1.7,David,Kirby,M,133 Alyssa Plains,Lolita,TX,77971,28.7724,-96.4793,911,Archaeologist,18-01-1970,4a6dcb1a377c7722b15691fbac24ef6c,1352031140,28.294667,-96.502469
466177,12/12/2020 13:40,376000000000000.0,Barton LLC,kids_pets,27.66,Dale,Smith,M,25036 Contreras Turnpike Suite 270,Purmela,TX,76566,31.4841,-97.9903,258,Web designer,15-12-1943,cea9c5365495b9efc86f3eab2a363484,1386855651,31.067719,-98.732214
472315,13-12-2020 19:52,4070000000000000.0,Terry Ltd,home,37.79,Christina,Eaton,F,3256 Brooks Field,Eldridge,AL,35554,33.9315,-87.6194,1186,Politician's assistant,12/11/1986,8d0c8c8a97201d6111ff6a11650d9af1,1386964365,33.920923,-86.810263
163151,17-08-2020 14:15,180000000000000.0,"Ledner, Hartmann and Feest",health_fitness,17.48,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",5/1/1972,23e64895d6a539d2ca78e6172379b262,1376748926,29.887036,-88.033739
1232827,29-05-2020 20:44,4.31e+18,Abbott-Steuber,personal_care,42.34,Phillip,Delacruz,M,26678 Lisa Locks Apt. 904,Iliff,CO,80736,40.7692,-103.0968,648,Community arts worker,21-09-1969,33567b5b23418bd2640482dfdc09e6ca,1369860288,41.080206,-102.692663
91746,22-07-2020 23:57,5000000000000000.0,"Hahn, Douglas and Schowalter",travel,4.91,Kendra,King,F,154 Hernandez Keys,Smith River,CA,95567,41.9404,-124.1587,1930,Web designer,13-06-1983,00e219e39e4692bb8bb153e6bf969b83,1374537452,42.212705,-124.99006
66940,14-07-2020 06:20,3580000000000000.0,Hackett-Lueilwitz,grocery_pos,106.8,David,Rogers,M,265 Mullen Park Apt. 307,Summerfield,NC,27358,36.2245,-79.8901,14075,"Buyer, industrial",22-04-1929,168223cf3fcaf589fd017529ca11fe4c,1373782816,35.297867,-79.142735
815906,8/12/2019 3:18,676000000000.0,Bartoletti-Wunsch,gas_transport,47.13,Brittany,Cox,F,07177 William Dale Apt. 547,Santa Monica,CA,90403,34.0287,-118.4924,92043,"Civil engineer, contracting",25-04-1961,7f20db1e6a49b8930bcf95bf9526e18f,1354936707,34.168674,-119.240659
123821,10/3/2019 9:50,4510000000000000.0,"Huel, Hammes and Witting",grocery_pos,187.68,Janet,Carpenter,F,9870 Collins Flat,Laramie,WY,82072,41.4247,-105.4781,35371,"Pilot, airline",2/9/1988,c49818f1b75bd793ea908130668e35ff,1331373033,40.777802,-105.566789
284633,5/10/2020 17:46,4.81e+18,"Crist, Jakubowski and Littel",home,40.03,Julie,Sanchez,F,916 Charles Road,Bowersville,OH,45307,39.5756,-83.7153,338,Quantity surveyor,28-07-1988,b22bb512b5dd0899ba4e9605f0fbd860,1380995199,38.594324,-83.107691
72749,12/2/2019 10:47,4640000000000000.0,"Raynor, Reinger and Hagenes",gas_transport,98.24,Christina,Rose,F,1984 Taylor Island Suite 836,Falls Church,VA,22046,38.8856,-77.1802,116155,Chartered accountant,10/7/1983,75c8360b99e5080734b9a7b5d4cc4f0c,1329043671,38.54428,-77.13787
83684,18-02-2019 22:00,4.47e+18,Haley Group,misc_pos,2.86,Gregory,Graham,M,4005 Dana Glens,Methuen,MA,1844,42.728,-71.181,47249,Market researcher,22-11-1980,322ad0679d52df3a798b807aa744dff7,1329602402,42.996275,-70.481383
292663,24-05-2019 07:27,585000000000.0,Friesen-D'Amore,gas_transport,47.68,Jessica,Jordan,F,071 Wise Trace,Coleharbor,ND,58531,47.5196,-101.2332,307,Make,13-08-1930,b26fe0d406e10d7533782ebff1162c5b,1337844468,47.023696,-100.832886
176844,22-08-2020 17:12,4450000000000000.0,Effertz LLC,entertainment,72.92,Ryan,Joseph,M,8850 Jessica Center,Atlantic,VA,23303,37.9073,-75.5089,741,"Geologist, engineering",17-08-1986,4df2d22a4de8e0fe2d20f9f25e8d8cbb,1377191532,37.784236,-74.850598
123127,10/3/2019 3:29,4830000000000000.0,Pacocha-Bauch,shopping_pos,131.95,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,41.6983,-70.3001,1850,Counselling psychologist,29-12-1963,025af4ee6d66d6e812d421e4b6bf57f9,1331350174,42.312474,-70.300905
492910,18-12-2020 04:32,346000000000000.0,"Huel, Hammes and Witting",grocery_pos,180.15,Donna,Moreno,F,32301 Albert River Suite 364,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,22-10-1991,5105416293d3d2535252aeac333482c9,1387341142,38.015364,-79.586607
186100,25-08-2020 08:59,3600000000000000.0,"Stokes, Christiansen and Sipes",grocery_net,45.52,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",21-10-1970,881a371d1d8861d5a5fd3e23581955bd,1377421140,40.551565,-73.172731
566430,29-08-2019 08:21,180000000000000.0,Goyette Inc,shopping_net,118.61,Michael,Flores,M,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795,Television/film/video producer,15-04-1986,2351191477325facb46f5d8d4883a407,1346228498,47.489791,-90.316515
14255,26-06-2020 04:00,4050000000000000.0,Kunze Inc,grocery_pos,67.4,Cheryl,Melton,F,5053 Bell Crescent Apt. 255,Fullerton,NE,68638,41.366,-98.0054,1749,"Surveyor, mining",7/5/1973,067975ddcd4abe1dff7e06d7a8a0497c,1372219213,41.839157,-98.157557
395888,23-11-2020 16:04,5150000000000000.0,"Labadie, Treutel and Bode",shopping_net,225.99,Felicia,Combs,F,825 Martinez Springs Apt. 625,White Sulphur Springs,WV,24986,37.7827,-80.3129,5216,Community development worker,5/10/1993,739d16d0ae373647cd631044cea32363,1385222646,37.311101,-81.104415
301868,13-10-2020 02:58,30300000000000.0,Kutch and Sons,grocery_pos,78.39,John,Clarke,M,27909 Peter Motorway,Cadiz,KY,42211,36.802,-87.8286,13422,Commissioning editor,3/9/1961,1ac6963f0ef1dbb91badffa2bc44d66d,1381633112,37.366608,-87.777916
383118,17-11-2020 14:53,371000000000000.0,McDermott-Rice,misc_pos,35.22,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,24-12-1974,d89a9e4c0f68271a9622b54f324e9d38,1384699998,39.913972,-89.327611
157882,15-08-2020 23:56,4.46e+18,Bartoletti and Sons,personal_care,69.18,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,19-05-1987,ce6cea84734a6e7efa6e7c74f9761724,1376610986,37.725625,-121.634629
721949,4/11/2019 7:32,3560000000000000.0,"Heller, Gutmann and Zieme",grocery_pos,68.79,Amanda,Jones,F,7320 Jennifer Forges,Queenstown,MD,21658,39.0026,-76.1424,3862,Maintenance engineer,6/12/1962,935b4f28f95220db484529cfec46c1de,1352014376,39.046659,-76.634451
154830,14-08-2020 16:29,343000000000000.0,Auer-West,shopping_net,6.11,Gloria,Wallace,F,234 Bridges Wells Apt. 389,Center Tuftonboro,NH,3816,43.6849,-71.2551,1368,"Optician, dispensing",5/8/1971,72dd29535be0f0fedd41ef3668d86e48,1376497769,43.236956,-70.92219
209212,16-04-2019 19:25,213000000000000.0,"Weimann, Kuhic and Beahan",shopping_pos,4.0,Jill,Jacobs,F,034 Kimberly Mountains,Brandon,FL,33510,27.9551,-82.2966,79613,Environmental consultant,30-11-1978,9263268d63e58b3d9eda260c8cc2b8b6,1334604315,27.148883,-82.238159
382737,24-06-2019 16:01,4.56e+18,"Streich, Dietrich and Barton",shopping_net,1.36,Angela,Taylor,F,6343 Ramirez Skyway Apt. 518,Lakeport,CA,95453,39.047,-122.9328,11256,Podiatrist,18-10-1972,8f2160704988f27a32c2a7a449a6786c,1340553681,38.74837,-123.158772
446706,7/12/2020 20:01,344000000000000.0,Goyette-Gerhold,kids_pets,87.24,Ruth,Fuller,F,37732 Joe Courts Apt. 752,Darien,GA,31305,31.3826,-81.4312,5989,Tax adviser,5/5/1967,01e6eecf5513cb66b8e7048eef3e7b52,1386446465,30.854648,-81.261917
611464,16-09-2019 15:55,4680000000000.0,Howe Ltd,misc_pos,1.03,Joseph,Gonzalez,M,319 Wendy Fort Suite 179,Murfreesboro,TN,37132,35.8596,-86.421,158701,"Journalist, newspaper",6/3/1978,0bc287c0aa9575adf8b5594f924b8c57,1347810904,35.700312,-86.93074
568727,30-08-2019 07:44,502000000000.0,Torphy-Goyette,shopping_pos,8.39,Melissa,Phillips,F,5069 Scott Pass Apt. 654,Meadville,MS,39653,31.4285,-90.8578,2799,"Therapist, horticultural",21-01-1961,6846a9bddaeff494237142a31fb55503,1346312685,32.124649,-90.759303
4547,22-06-2020 16:28,581000000000.0,"Fadel, Mertz and Rippin",entertainment,73.85,William,Thomas,M,39227 Mcpherson Shoals,Lahoma,OK,73754,36.385,-98.0727,1078,Podiatrist,6/10/1989,b72f11bc8b3d71fdfa58ae5053807997,1371918539,35.934008,-97.135422
1156856,27-04-2020 15:24,6010000000000000.0,"Haley, Batz and Auer",health_fitness,39.89,Johnny,Bennett,M,321 Camacho Causeway,Boonton,NJ,7005,40.9115,-74.414,15269,"Psychologist, sport and exercise",5/7/1993,7be17de072399425fc72205eda207d1b,1367076246,41.026962,-73.93369
706794,28-10-2019 14:11,4640000000000.0,Lynch-Wisozk,home,94.87,Eddie,Mendez,M,1831 Faith View Suite 653,Clarinda,IA,51632,40.7491,-95.038,7297,IT trainer,13-07-1990,c8b79e1d76c9d8fb177b8d71af499ffd,1351433486,40.355974,-94.079787
147250,11/8/2020 12:04,3530000000000000.0,Champlin-Casper,home,48.48,Amber,Thornton,F,840 Werner Lock Apt. 852,Campbell,NE,68932,40.2967,-98.737,493,"Surveyor, minerals",13-09-1940,3e7f813afedf988f4e88ce6d3b724732,1376222696,39.756251,-99.445916
428996,11/7/2019 16:16,213000000000000.0,Hammes-Beatty,kids_pets,54.3,James,Yoder,M,83359 Lopez Point,Clune,PA,15727,40.5503,-79.3237,168,Race relations officer,4/10/1978,ab759d25b29e487a7dcea0e07a1af0dc,1342023413,41.385636,-79.612518
380426,16-11-2020 18:13,4960000000000000.0,Pacocha-Weissnat,kids_pets,4.9,Stacy,Walsh,F,324 Donna Ridge Suite 651,Cressona,PA,17929,40.6284,-76.195,1606,Ecologist,10/5/1966,507e151d5b38e9a14810ae5442863930,1384625638,40.580101,-77.10397
380761,16-11-2020 20:11,6010000000000000.0,"Okuneva, Schneider and Rau",shopping_pos,2.56,Maria,Roy,F,58665 Nicholas Ford Suite 348,Sheffield,MA,1257,42.1001,-73.3611,2121,Radio producer,14-10-1973,4db9d4e1a40459708ca2d60f0a82653f,1384632697,42.919725,-74.047501
76250,14-02-2019 16:35,3580000000000000.0,Parker-Kunde,personal_care,4.72,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,17-07-1989,9bb508d4536e799af413858bcde1c4dd,1329237359,38.24996,-94.658494
316266,19-10-2020 15:48,3500000000000000.0,Ebert-Daugherty,travel,7.19,Scott,Martin,M,31472 Cody Place Suite 740,Kensington,MD,20895,39.0298,-77.0793,19054,Operations geologist,8/9/1976,ca84c80a637a05bc9467c0f1f162acfd,1382197683,39.127244,-77.402636
